stock_ticker,date,ret_eom,permno,exchcd,shrcd,mspread,year,month,size_port,rf,stock_exret,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,year_month,form_type,sentiment,predicted_return,weight
MSFT,2007-05-31,20070531,10107,11,3,0.00480896,2007,5,B,0.0041,0.024293425,59491810,MICROSOFT,0.39,0.39,0.01,0.39,29.940000534,286430.23663,0.0131888511,-0.062188254,0.0786113142,0.0742734,-0.093683237,-0.022493945,0.1705103024,0.1707818502,0.1409869641,0.0594666028,-0.058385093,0.0275896899,-0.009061954,0.0042948423,-0.01317335,0.1135907541,1.0422535211,0.7198404786,,0.3440235788,1.556675063,0.010878245,-0.025460868,-0.078351078,0.0649982673,0.0823853792,-0.017387112,0.0094619638,,,0.0,0.0,0.0179596511,-0.114116105,0.3574483792,0.5670398216,0.3985776921,,0.3250805263,2.121247262,-0.251133778,-0.251133778,0.0,-0.030706182,-0.171131077,-0.030706182,-0.171131077,0.1153931933,0.430037215,0.6893315772,5.9344156681,0.1498360727,0.4350243329,-0.0438047,0.1515151515,0.0,,0.0259125891,0.0025892777,0.8141197498,0.0595590099,0.0727403673,0.0401811672,-0.002848848,-0.01093691,0.2993445933,-1.485799119,-0.220090282,-0.067623745,-0.003286225,-0.597597502,-1.982660111,0.7332589718,0.36302541,0.5595700076,,0.3933270886,1.4626752876,0.2101369574,0.3678715101,-0.020902191,1.8117322706,0.1219041622,0.653687817,1.2233107773,0.7319944392,,-6.84480051,7.3532913944,99588.018302,-79.11962817,0.6534613998,0.0327496761,0.2317178549,0.1278985083,0.0,-0.100802905,0.1607965714,0.0415773144,0.048692485,0.0416052444,0.0902663081,0.0711761448,0.0240931268,0.0301331079,0.0680043016,0.1827404573,18.219737364,0.9270685267,0.2549016759,-0.406645275,0.7669722355,0.8687943294,0.01055809,2.00428502,-0.21125108,-0.41181306,0.00796677,0.40444816,0.00975594,1.12253996,0.01828052,0.03505156,0.01104998,1.35477264,0.00533477,1757248460.41328,0.33983483,0.0061539,0.32744564,0.00466966,0.00433982,4.36e-06,0.01012495,0.95930796,1.01340644,0.00587301,0.68000401,1.1273650148,1.5538192929,268,1.6072162898,1.6772355094,0.6203211463,1.2859364436,2007-05,,0.0,0.020900022065931376,-0.02
AAPL,2007-07-31,20070731,14593,11,3,0.00496456,2007,7,B,0.004,0.0756459615,3783310,APPLE INC,0.03,0.03,0.0,0.0329,122.04000092,106072.53128,0.0,0.0189615798,-0.018784043,0.0070054624,0.3043913127,0.4284654306,0.5743179542,1.1161341321,0.6004889795,5.4638830072,0.1866596639,0.0575737914,0.0299153122,0.0469638156,0.3723291728,0.2773934527,1.5246478873,0.2418032787,-1.0,2.0679424418,2.8138297872,0.0030317044,0.0,-0.061145016,0.06885566,0.1170032372,-0.048147577,0.0399773907,0.0079646472,0.0320127434,0.0,0.2420225066,0.0202970043,0.1501464467,0.1462695228,0.3340527208,0.2727506295,0.278895329,0.2069553358,,-0.003596937,-0.003596937,0.0,-0.067930733,-0.544481054,0.1740917733,1.3953871499,-0.045201326,0.8945583475,1.2294750609,,0.0345244427,0.6098864395,0.1552823617,0.181916446,8.0,-0.022142303,0.0502080248,0.0246418168,2.7736842105,0.2376065403,0.0968644477,0.0583551293,0.0241862897,0.0094416153,0.0906222702,0.0787271221,-0.130926618,0.0999032022,0.2081875383,-0.032556961,2.9914325084,0.6027949983,0.2810803187,0.4584302941,0.3713961407,0.3743036457,1.4147446458,0.1926930785,0.2048198962,0.0486270747,1.6587964541,0.0899513294,0.7932550229,0.7571837557,1.1820569776,5.0,-5.842098422,7.9885566214,25513.235202,-20.21589511,1.0222412076,0.03282056,0.1834687998,0.110603564,0.0,-0.111895133,0.1949703637,0.0228899977,0.0353531678,0.0285936421,0.0033467666,0.0006599258,0.0067312432,,0.0347333052,0.3091524935,18.415827803,1.3295497503,-0.170790413,-0.086311055,0.48210914,0.8738993737,0.01851171,-0.08905446,-0.13466848,-0.08404903,0.0194839,-0.0892591,0.01669458,-0.2825709,0.02312591,0.03809126,0.01854153,-0.03374979,9.702e-05,3195404894.06806,0.55138923,0.03708367,0.51705339,0.00015002,0.0001509,4.34e-06,0.0189943,0.97561759,1.12662533,0.00748835,0.41938734,1.2896186468,1.1433973223,330,1.6232104815,1.3626346469,1.1236906015,1.182250073,2007-07,,0.0,0.020900022065931376,-0.02
MSFT,2007-07-31,20070731,10107,11,3,0.00361304,2007,7,B,0.004,-0.020287735,59491810,MICROSOFT,0.38,0.38,0.02,0.45,29.469999313,276428.59356,0.013805583,-0.067779765,0.0838789001,-0.039755505,0.1047757013,0.0348091136,0.1336249933,0.3353314002,0.2688055348,-0.019538913,0.0326180384,0.0209826286,-0.01606832,0.0031522321,-0.01317335,0.1135907541,1.0422535211,0.7198404786,,0.3440235788,1.556675063,0.010878245,-0.025460868,-0.078351078,0.0649982673,0.0823853792,-0.017387112,0.0094619638,,,0.0,0.0,0.0179596511,-0.114116105,0.3574483792,0.5670398216,0.3985776921,,0.3250805263,2.121247262,-0.251133778,-0.251133778,0.0,-0.030706182,-0.171131077,-0.030706182,-0.171131077,0.1153931933,0.430037215,0.6893315772,5.9344156681,0.1498360727,0.4350243329,-0.0438047,0.1515151515,0.0,,0.0259125891,0.0025892777,0.8141197498,0.0595590099,0.0727403673,0.0401811672,-0.002848848,-0.01093691,0.2993445933,-1.485799119,-0.220090282,-0.067623745,-0.003286225,-0.597597502,-1.982660111,0.7332589718,0.36302541,0.5595700076,,0.3933270886,1.4626752876,0.2101369574,0.3678715101,-0.020902191,1.8117322706,0.1219041622,0.653687817,1.2233107773,0.7319944392,,-6.84480051,7.3532913944,99588.018302,-79.11962817,0.6534613998,0.0327496761,0.2401017896,0.1325260876,0.0,-0.104450121,0.1666144569,0.0430816503,0.0504542595,0.0431105909,0.0935322923,0.0737514153,0.0249648559,0.0313505338,0.0707517845,0.1911960199,18.179445623,1.0972113606,0.283938571,-0.544286792,0.7673443873,0.8764096926,0.00481827,-0.75275971,0.03162118,1.02691578,0.00444801,-1.285134,0.00421678,-0.95441304,0.01114787,0.01809042,0.01068938,-0.31359885,0.00531479,1762683685.47067,0.32145244,0.00616195,0.30984268,0.00496142,0.00477365,4.73e-06,0.00908085,0.94424864,1.2179382,0.00387213,0.69076155,1.1634017549,1.0063166251,270,1.6094622278,1.6741586486,0.622337617,1.2896932001,2007-07,,0.0,0.020900022065931376,-0.02
AAPL,2008-09-30,20080930,14593,11,3,0.0087867,2008,9,B,0.0015,-0.331058164,3783310,APPLE INC,0.04,0.04,0.0,0.045,169.52999878,150182.5572,0.0,0.018668623,-0.018496515,0.0665618256,-0.157880814,0.2713965777,-0.127702811,0.1478191783,-0.022530301,11.249446588,0.1082467213,0.0217331875,0.0794495996,0.0571136913,0.6285072952,0.3317427963,0.386327504,0.75,,1.5905199603,3.404040404,0.0051196219,0.0,0.1606773654,0.1258901907,0.1361622526,-0.010272062,0.0345574481,0.0596961045,-0.025138656,0.0,0.1606773654,0.023136753,0.1946769059,0.1927853341,0.3375996849,0.3093761281,0.3170653567,0.2321657411,,0.0137507794,0.0137507794,0.0,-0.083850218,-0.587626495,0.0768271471,0.5384084637,-0.074555075,0.7485477995,1.1690049205,,0.0324903468,0.6382462013,0.0585881112,0.1601421866,8.0,-0.057666613,0.0515739405,-0.008295718,1.0092165899,0.4270516717,0.0594290264,0.0347881088,-0.006203432,-0.004778203,0.071917561,-0.288691412,-0.504719472,0.2065754147,0.0621477881,1.835265992,-0.2075113,0.2628489472,0.3672705895,0.5497835498,0.464051266,0.5038212816,1.4326126955,0.2265432707,0.2255259099,-0.01978242,1.6270290474,0.0838758172,0.784380657,0.6070078731,1.4204478649,5.0,-6.120267918,8.9094642895,49042.329585,-20.24040879,0.7777330569,0.0180555096,0.2028930694,0.1247015655,0.0,-0.129495731,0.191413707,0.0289514314,0.0459640595,0.0401577927,1.99757e-05,-0.002789938,0.0062190977,,0.0454202785,0.2103640473,18.163942275,2.2633648306,0.0556452246,0.4291688265,0.4509658138,0.8489725503,0.01422469,-0.08758292,0.32143894,1.26634806,0.0098053,0.39837322,0.00881636,0.58195239,0.02978649,0.0483587,0.01998397,0.48798354,0.00051224,5360340620.40169,0.29239646,0.03719101,0.31123442,0.00020566,0.0001176,3.83e-06,0.02219506,0.8483711,1.39112839,0.00537326,0.43995113,0.9366487205,1.1047240244,344,1.6861479927,1.4693803862,1.4362058774,1.2964512506,2008-09,,0.0,0.020900022065931376,-0.02
MSFT,2008-07-31,20080731,10107,11,3,0.00957183,2008,7,B,0.0015,-0.066567284,59491810,MICROSOFT,0.49,0.49,0.02,0.48,27.510000229,251744.01209,0.0159482621,-0.024413646,0.0393723384,-0.028601676,0.0017618231,-0.198174841,-0.027887774,-0.024835181,0.1478565674,0.3365249472,-0.016287735,0.0013370424,0.0227991741,0.0058138589,0.0145846831,0.2570944699,0.2246305419,-0.562318841,,0.5048604252,1.2216264522,-0.014404728,0.014009593,-0.160627503,0.0058212923,-0.002331487,0.0081527792,0.1243410208,0.0494215833,0.0749194375,0.0,0.2022008049,0.0270868293,-0.032715069,0.3955922484,0.7134795587,0.5531267171,0.6408978358,0.4924922308,1.7150131037,-0.239875852,-0.239875852,0.0,-0.076939069,-0.305537536,0.1252617354,0.4974346877,0.2012173992,0.4938000267,0.8660234837,4.3353051292,0.128156413,0.3129835608,0.0375567636,0.1066666667,4.0,0.0842837986,0.0257482363,0.0959314935,1.5010060362,0.304975283,0.1464758052,0.0717038617,0.0737354379,0.0315226945,0.3080265522,0.7711354639,0.0080511153,-0.022269055,0.1037309669,2.1323279617,1.9552869086,0.3253176822,0.4831326935,0.7238854319,0.4969579094,0.5611938949,1.4325057498,0.3287545108,0.4761876476,0.1186175534,1.9557666057,0.1205879148,0.5880063478,0.9696203079,0.6383699206,6.0,-7.602100783,7.818819216,170556.49437,-52.72166681,0.9000738081,0.0437017569,0.267489977,0.1367698867,0.0,-0.083719965,0.2299875954,0.0673581066,0.0879385365,0.0780634258,0.0992357268,0.0796563137,0.0294743853,0.0578970611,0.1068461976,0.1383867126,17.691774014,0.8901864272,-0.001175119,-0.391325061,0.7178579171,0.8987505571,0.01080349,1.28360788,0.38469029,1.46699491,0.01083781,1.00147918,0.00899731,1.23193404,0.02743159,0.04129789,0.01986475,0.55681162,0.00436012,2405274237.65304,0.45551469,0.00872778,0.43424377,0.00389011,0.00430986,6.64e-06,0.01412836,0.74230975,0.86401556,0.00693407,0.51972458,0.7528694231,1.5053580153,282,1.7190171948,1.7205957159,1.3739814895,1.3201548599,2008-07,10-K,-0.9999865869954192,0.020900022065931376,-0.02
AAPL,2008-07-31,20080731,14593,11,3,0.00903948,2008,7,B,0.0015,-0.052204762,3783310,APPLE INC,0.04,0.04,0.0,0.0425,167.44000244,148309.47984,0.0,0.0190815981,-0.018901844,-0.112900652,0.3153310119,-0.047102202,0.2298820399,0.5466240253,0.4931170046,11.80587689,0.0796459615,0.0347687775,0.1112867611,0.055308359,0.5435486357,0.2813210193,0.1394700139,0.5148514851,,1.7142271843,3.3,0.0051932488,0.0,0.1523352974,0.0980725057,0.1064615999,-0.008389094,0.0350544292,0.0600552615,-0.025000832,0.0,0.1523352974,0.0268317853,0.1948134092,0.1967244047,0.3200838909,0.2921868238,0.3163102821,0.2316310282,,0.0146476248,0.0146476248,0.0,-0.078930723,-0.582126197,0.0734045741,0.5413699975,-0.084476646,0.6969939079,1.0706666667,,0.0318502585,0.6141349579,0.0585881112,0.1601421866,8.0,-0.051538975,0.0455783362,-0.003010101,1.8767605634,0.3503865074,0.1043495479,0.0623742455,0.0074851002,0.0040191161,0.06866407,-0.240855154,-0.163044492,0.2642295072,0.0515118907,2.7613348676,2.4384433087,0.2905110133,0.3291711628,0.4940650532,0.4740879645,0.4510045732,1.4451264424,0.2145211225,0.2132561004,0.0218280441,1.7083143767,0.0913649182,0.7799489996,0.7957382319,1.3342454139,6.0,-6.055535706,10.509849915,46456.270907,-19.30761,0.8553148747,0.0186786596,0.2025426833,0.1185628863,0.0,-0.124388542,0.1786736763,0.0274628433,0.0434496838,0.0379409327,2.0228e-05,-0.002966769,0.0056908028,,0.0428302527,0.228166965,18.18583875,2.2415479303,0.0093090009,-0.030703018,0.4579252268,0.8781885052,0.01866164,-0.28207701,-0.25368365,0.62408046,0.01892637,-0.47861486,0.01823467,-0.27577577,0.02417402,0.02595565,0.02272764,-0.18988654,0.00028489,6340798050.42787,0.36266564,0.04672125,0.37028541,0.0001007,7.584e-05,3.58e-06,0.02349297,0.83791223,1.34877619,0.00878162,0.44230501,0.990005024,0.8585559521,342,1.6735179803,1.4355771523,1.3900957946,1.2490249934,2008-07,,0.0,0.020900022065931376,-0.02
MSFT,2008-06-30,20080630,10107,11,3,0.00693407,2008,6,B,0.0017,-0.030301676,59491810,MICROSOFT,0.47,0.47,0.01,0.46,28.319999695,263752.45492,0.0152221502,-0.026499434,0.0415126113,-0.003155707,0.0485332944,-0.147757723,-3.1803e-05,-0.060639003,0.203584398,0.4501122761,-0.039755505,0.0024564916,0.0305426815,0.0069646391,0.0145846831,0.2570944699,0.2246305419,-0.562318841,,0.5048604252,1.2216264522,-0.014404728,0.014009593,-0.160627503,0.0058212923,-0.002331487,0.0081527792,0.1243410208,0.0494215833,0.0749194375,0.0,0.2022008049,0.0270868293,-0.032715069,0.3955922484,0.7134795587,0.5531267171,0.6408978358,0.4924922308,1.7150131037,-0.239875852,-0.239875852,0.0,-0.076939069,-0.305537536,0.1252617354,0.4974346877,0.2012173992,0.4938000267,0.8660234837,4.3353051292,0.128156413,0.3129835608,0.0375567636,0.1066666667,4.0,0.0842837986,0.0257482363,0.0959314935,1.5010060362,0.304975283,0.1464758052,0.0717038617,0.0737354379,0.0315226945,0.3080265522,0.7711354639,0.0080511153,-0.022269055,0.1037309669,2.1323279617,1.9552869086,0.3253176822,0.4831326935,0.7238854319,0.4969579094,0.5611938949,1.4325057498,0.3287545108,0.4761876476,0.1186175534,1.9557666057,0.1205879148,0.5880063478,0.9696203079,0.6383699206,6.0,-7.602100783,7.818819216,170556.49437,-52.72166681,0.9000738081,0.0437017569,0.2553113677,0.1305428608,0.0,-0.079908261,0.2195164402,0.0642913447,0.0839347638,0.0745092591,0.0947176018,0.0760296241,0.0281324396,0.0550321209,0.1015590903,0.1310348819,17.766512925,1.000617235,0.0691116207,-0.081181227,0.7198048719,0.8983932511,0.00870835,-0.54934569,0.63976213,1.2935571,0.00739139,-0.25011626,0.00754415,-0.1593586,0.02077443,0.03085551,0.01501805,0.32971181,0.00414137,2371171238.31328,0.46896571,0.00836475,0.47014187,0.00386309,0.00435875,6.53e-06,0.01376603,0.76416618,0.86089314,0.00825195,0.51287724,0.7341304393,1.1800638786,281,1.7172066934,1.7213962197,1.3769698059,1.3208889861,2008-06,,0.0,0.020900022065931376,-0.02
AAPL,2008-06-30,20080630,14593,11,3,0.00878162,2008,6,B,0.0017,-0.114600652,3783310,APPLE INC,0.04,0.04,0.0,0.0425,188.75,166406.34125,0.0,0.0192786156,-0.019095151,0.0850819424,0.3913773835,-0.045384735,0.2561380713,0.4353375363,0.5673605546,12.503175406,0.0070054624,0.0522730151,0.0263726106,0.0642740296,0.5435486357,0.2813210193,0.1394700139,0.5148514851,,1.7142271843,3.3,0.0051932488,0.0,0.1523352974,0.0980725057,0.1064615999,-0.008389094,0.0350544292,0.0600552615,-0.025000832,0.0,0.1523352974,0.0268317853,0.1948134092,0.1967244047,0.3200838909,0.2921868238,0.3163102821,0.2316310282,,0.0146476248,0.0146476248,0.0,-0.078930723,-0.582126197,0.0734045741,0.5413699975,-0.084476646,0.6969939079,1.0706666667,,0.0318502585,0.6141349579,0.0585881112,0.1601421866,8.0,-0.051538975,0.0455783362,-0.003010101,1.8767605634,0.3503865074,0.1043495479,0.0623742455,0.0074851002,0.0040191161,0.06866407,-0.240855154,-0.163044492,0.2642295072,0.0515118907,2.7613348676,2.4384433087,0.2905110133,0.3291711628,0.4940650532,0.4740879645,0.4510045732,1.4451264424,0.2145211225,0.2132561004,0.0218280441,1.7083143767,0.0913649182,0.7799489996,0.7957382319,1.3342454139,6.0,-6.055535706,10.509849915,46456.270907,-19.30761,0.8553148747,0.0186786596,0.1805159574,0.10566905,0.0,-0.11086116,0.1592427296,0.0244762307,0.0387244858,0.0338148171,1.80282e-05,-0.00264413,0.0050719221,,0.0375916623,0.2306981571,18.31062997,2.3116801236,-0.070008798,0.0719238632,0.4609520536,0.8788207629,0.01642468,0.17588423,0.16452001,1.26576174,0.016155,0.64188496,0.01331289,0.09293316,0.02674091,0.03478013,0.01957833,-0.56532026,0.00023931,6334251913.02825,0.3529586,0.04641295,0.37030256,7.63e-05,7.366e-05,3.46e-06,0.02360642,0.94455286,1.36967116,0.00669494,0.43313737,0.9802644209,0.9607157315,341,1.6729099236,1.4323659294,1.3939345263,1.2483423518,2008-06,,0.0,0.020900022065931376,-0.02
MSFT,2008-04-30,20080430,10107,11,3,0.00318382,2008,4,B,0.0018,0.0031330974,59491810,MICROSOFT,0.45,0.44,0.03,0.47,28.379999161,264217.79219,0.0149388048,-0.0273715,0.0417852429,0.0433861688,-0.232867951,-0.06994881,-0.067028295,-0.010252502,0.03781621,0.3342719867,0.0742734,0.0012619943,0.0095475819,0.0069625544,0.0044526731,0.1922958194,0.330518018,-0.532725109,,0.4301621307,1.1192825112,-0.020458527,0.014009593,-0.160627503,0.0114707899,0.0117602255,-0.000289436,0.1492269023,0.0530885825,0.0961383198,0.0,0.2275420824,0.0089115698,-0.060415873,0.3684463596,0.6706832204,0.5096808592,0.6408978358,0.4629220476,1.8864690844,-0.24036865,-0.24036865,0.0,-0.072160865,-0.318432374,0.1553812172,0.6856681904,0.1615968418,0.4954528144,0.8255482866,5.1200643878,0.1326355113,0.3286465077,0.0375567636,0.1066666667,3.0,0.0962756679,0.0257482363,0.1069855495,1.7734741784,0.2729627232,0.1379232723,0.0678950784,0.0511987561,0.01792166,0.3150917816,0.5364386066,-0.154911274,-0.064734605,0.0494296381,1.6631654435,0.63446513,0.4603861309,0.4394681274,0.6736695535,0.4969579094,0.5119503014,1.4302231783,0.2987737071,0.4375199939,0.0824747812,2.0427882371,0.1202250878,0.5880063478,1.0297369721,0.631097561,5.0,-7.324710188,6.4720657022,141189.07125,-60.15007611,0.8563450791,0.0459416216,0.2484503389,0.1216231493,0.0,-0.081652336,0.2046531369,0.0563020373,0.0742304288,0.0652870492,0.1009318857,0.0742758458,0.0271442734,0.0435247072,0.0888091956,0.1393287697,17.97081334,0.888707289,-0.005911171,0.2302028847,0.739815119,0.9017821199,0.01303351,0.3987413,0.04783119,0.64786928,0.01141311,0.46567419,0.0090608,-0.12971424,0.02888595,0.04385032,0.02073064,0.37906289,0.00433392,2651027846.55461,0.53971848,0.00892884,0.52251876,0.00366811,0.00460311,5.75e-06,0.01278292,0.76578516,0.93763602,0.00807597,0.52069037,0.7173574317,1.771489268,279,1.6864769534,1.715208481,1.1464143948,1.2936033084,2008-04,,0.0,0.020900022065931376,-0.02
AAPL,2008-04-30,20080430,14593,11,3,0.0052242,2008,4,B,0.0018,0.2103950984,3783310,APPLE INC,0.04,0.04,0.0,0.0414,143.5,126485.3485,0.0,0.0193571591,-0.019172209,0.1478163749,-0.368840901,-0.185378283,0.0244181782,0.3456031665,0.4904745393,12.141443115,0.0741577744,0.0453700225,-0.013319897,0.0674158008,0.4732345248,0.2428682371,0.1187214612,0.2814814815,,1.8996255586,3.1761363636,0.0029983825,0.0,0.09137176,0.0856511619,0.1115713891,-0.025920227,0.0274194185,0.0302205389,-0.00280112,0.0,0.09137176,0.0269459897,0.1888191896,0.1836624177,0.3334122381,0.2943938139,0.3106065606,0.2307438453,,0.014281769,0.014281769,0.0,-0.077879039,-0.564645309,0.013492721,0.097826087,-0.049636734,0.7614313331,1.1283135928,,0.0325751895,0.6070146368,0.0585881112,0.1601421866,8.0,-0.042313281,0.0489392618,0.0059738673,1.8269230769,0.2853008063,0.0642182283,0.041760983,0.008645584,0.0059001917,0.0773977197,-0.146660941,-0.494273471,0.2432721076,0.0916698391,0.2855977422,0.7862591322,0.2423008256,0.3189770416,0.4911944202,0.4540279788,0.4337111305,1.4324942792,0.2158046317,0.2165147749,0.0867723736,1.6729588806,0.0864455091,0.7880984732,0.7391762756,1.2670154025,6.0,-6.068301191,10.069531587,39355.779007,-17.15729557,0.857025349,0.0324028322,0.2003947516,0.1197846247,0.0,-0.121642547,0.1897927332,0.0276395649,0.0432461156,0.0374351659,2.37182e-05,-0.002861992,0.0061825343,,0.0423584842,0.2500498121,18.182796354,1.9860498958,-0.139969428,-0.0122012,0.4688109233,0.8643606603,0.016674,-0.04871111,-0.01146358,1.46687701,0.0161258,0.06613796,0.01581062,-0.61464442,0.04314596,0.06399946,0.02753922,0.34836964,0.00011832,6712634241.22681,0.3629389,0.04883345,0.36336136,6.291e-05,9.06e-05,3.36e-06,0.02321515,0.71811039,1.35834252,0.0117319,0.41546548,0.9439344249,1.6045055903,339,1.6767285317,1.4403105077,1.3901249379,1.2628215521,2008-04,,0.0,0.020900022065931376,-0.02
MSFT,2008-03-31,20080331,10107,11,3,0.00807597,2008,3,B,0.0017,0.0416861688,59491810,MICROSOFT,0.45,0.44,0.03,0.47,27.199899673,253148.92226,0.0155920001,-0.049562749,0.064865302,-0.162272975,-0.029761904,0.1384171685,0.0694186972,0.1688856317,0.0324621989,0.3776555541,-0.0106496,0.0040699244,-0.016371223,0.010049912,0.0044526731,0.1922958194,0.330518018,-0.532725109,,0.4301621307,1.1192825112,-0.020458527,0.014009593,-0.160627503,0.0114707899,0.0117602255,-0.000289436,0.1492269023,0.0530885825,0.0961383198,0.0,0.2275420824,0.0089115698,-0.060415873,0.3684463596,0.6706832204,0.5096808592,0.6408978358,0.4629220476,1.8864690844,-0.24036865,-0.24036865,0.0,-0.072160865,-0.318432374,0.1553812172,0.6856681904,0.1615968418,0.4954528144,0.8255482866,5.1200643878,0.1326355113,0.3286465077,0.0375567636,0.1066666667,3.0,0.0962756679,0.0257482363,0.1069855495,1.7734741784,0.2729627232,0.1379232723,0.0678950784,0.0511987561,0.01792166,0.3150917816,0.5364386066,-0.154911274,-0.064734605,0.0494296381,1.6631654435,0.63446513,0.4603861309,0.4394681274,0.6736695535,0.4969579094,0.5119503014,1.4302231783,0.2987737071,0.4375199939,0.0824747812,2.0427882371,0.1202250878,0.5880063478,1.0297369721,0.631097561,5.0,-7.324710188,6.4720657022,141189.07125,-60.15007611,0.8563450791,0.0459416216,0.2593137645,0.1269410895,0.0,-0.085222563,0.2136015414,0.0587638291,0.0774761347,0.0681417082,0.1053451058,0.0775235376,0.0283311496,0.0456051109,0.0930541174,0.1351832642,17.911237512,0.909105844,0.1464900902,0.4366161836,0.7684674779,0.931677808,0.01897928,-2.02697645,-0.40506074,0.79203748,0.01780079,-1.44125613,0.01411213,0.13234027,0.01346191,0.02187717,0.01991599,-1.0901688,0.00228028,2599878348.49616,0.56869207,0.00869665,0.5550616,0.0036409,0.00464217,5.29e-06,0.01245358,0.73394222,0.93466008,0.0048759,0.54664361,0.7779991689,0.8612163465,278,1.6848328866,1.715283444,1.1550234108,1.2580018385,2008-03,,0.0,0.020900022065931376,-0.02
AAPL,2008-03-31,20080331,14593,11,3,0.0117319,2008,3,B,0.0017,0.1461163749,3783310,APPLE INC,0.04,0.04,0.0,0.0414,125.01999664,109877.07457,0.0,0.0197255983,-0.019533579,-0.076388918,-0.257161679,-0.022530301,0.1169145988,0.5998108782,0.5572626555,10.273817484,0.0980971903,0.0386737861,-0.020720636,0.0645418102,0.4732345248,0.2428682371,0.1187214612,0.2814814815,,1.8996255586,3.1761363636,0.0029983825,0.0,0.09137176,0.0856511619,0.1115713891,-0.025920227,0.0274194185,0.0302205389,-0.00280112,0.0,0.09137176,0.0269459897,0.1888191896,0.1836624177,0.3334122381,0.2943938139,0.3106065606,0.2307438453,,0.014281769,0.014281769,0.0,-0.077879039,-0.564645309,0.013492721,0.097826087,-0.049636734,0.7614313331,1.1283135928,,0.0325751895,0.6070146368,0.0585881112,0.1601421866,8.0,-0.042313281,0.0489392618,0.0059738673,1.8269230769,0.2853008063,0.0642182283,0.041760983,0.008645584,0.0059001917,0.0773977197,-0.146660941,-0.494273471,0.2432721076,0.0916698391,0.2855977422,0.7862591322,0.2423008256,0.3189770416,0.4911944202,0.4540279788,0.4337111305,1.4324942792,0.2158046317,0.2165147749,0.0867723736,1.6729588806,0.0864455091,0.7880984732,0.7391762756,1.2670154025,6.0,-6.068301191,10.069531587,39355.779007,-17.15729557,0.857025349,0.0324028322,0.2306850642,0.1378904568,0.0,-0.14002921,0.2184805165,0.0318173742,0.0497829053,0.0430936118,2.73032e-05,-0.003294591,0.0071170442,,0.0498036457,0.2732963058,18.008888982,2.0251073071,0.0759279016,-0.012743271,0.4740677676,0.8738760003,0.02777246,0.65608775,-0.08462051,-0.04181958,0.02044881,0.33177351,0.01352992,-0.30144934,0.03829402,0.05652248,0.02910599,0.43829175,8.526e-05,6759724791.33006,0.37381561,0.04864562,0.38569314,7.165e-05,9.671e-05,3.14e-06,0.02287208,0.62563176,1.3646164,0.00924915,0.40895425,0.9691050497,1.4713478024,338,1.678052875,1.4462344903,1.3884495256,1.2664293782,2008-03,,0.0,0.020900022065931376,-0.02
