stock_ticker,date,ret_eom,permno,exchcd,shrcd,mspread,year,month,size_port,rf,stock_exret,cusip,comp_name,eps_medest,eps_meanest,eps_stdevest,eps_actual,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,ami_126d,ivol_capm_252d,prc_highprc_252d,betadown_252d,bidaskhl_21d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,year_month,form_type,sentiment
MSFT,2020-04-30,20200430,10107,11,3,0.0072983,2020,4,B,0.0,0.136326164,59491810,MICROSOFT,1.3,1.29,0.05,1.4,157.71000671,1197018.951,0.0123698633,-0.009913906,0.0235132638,-0.026541498,0.0305643454,0.1728945285,0.2213468735,0.3924041749,0.1771616728,2.1720210711,0.1073427424,0.0194947096,0.0408724747,0.0247108155,0.0828199783,0.1297408316,0.0462524805,-0.274488102,0.1300546737,0.4943650785,0.4981420765,-0.003556129,0.0041422968,0.0099514259,0.0033876432,0.0177125343,-0.014324891,0.0703876969,-0.004807227,0.0751949239,-0.008452976,0.0184044021,-0.053173451,0.065784804,0.3519651193,0.3520962162,0.3090892796,0.5160826003,0.3866033209,0.8308028003,-0.10432507,-0.069910918,-0.034414153,-0.040336255,-0.273811262,-0.021931853,-0.148878182,0.2134741615,0.2592102669,0.4838624309,2.3604691336,0.1345309443,0.4898137692,0.0373520624,0.0945454545,4.0,0.0659112876,0.0510870704,0.0496427333,0.6927636453,0.1365355522,0.1041116192,0.0372632225,-0.001870917,0.0031737183,0.1609994444,0.4443702825,0.0179549439,0.0190805173,0.0783865032,0.4842330905,0.0182942513,0.0524524456,0.2910111444,0.3812568172,0.6237719458,0.3346880471,1.1231079963,0.1876503379,0.2687530247,0.0125817288,2.6243473352,0.0984569799,0.7035790325,2.3522101506,0.7386877521,7.0,-5.150493646,5.4289434105,441435.71485,-17.98943984,-0.885159444,0.023890812,0.2330414233,0.0887997637,0.0714859192,-0.042660979,0.10844774,0.0343302835,0.0437303018,0.0322785199,0.0290822463,0.0280722373,0.0145895769,0.0479906265,0.0501818159,0.1772205792,18.228768616,0.8773447525,0.1395449164,0.2827213358,0.6029493152,0.8875821329,0.01658542,0.00940937,0.06175912,0.7793154,0.01570235,0.32823443,0.01672605,-0.02790587,0.09082516,0.14216888,0.06942156,0.0477557,0.00568874,5535197003.45082,0.63181064,0.00465121,0.63497158,0.00712615,0.00751795,2.76e-06,0.00929478,0.83577111,1.07273257,0.02694446,0.75658989,0.9556271776,3.79939409,423,1.3889520767,1.6434618228,0.7413876691,0.3276787074,2020-04,,0.0
AAPL,2020-06-30,20200630,14593,11,3,0.00601212,2020,6,B,0.0001,0.1472862529,3783310,APPLE,0.5,0.5,0.05,0.645,317.94000244,1378058.4805,0.0100317696,-0.057973408,0.0716694665,0.084955804,0.0747732033,0.1024417704,0.4155237922,0.6939874634,0.4261587368,0.4406756501,0.1305191666,0.048177005,-0.036639438,0.0149587318,-0.088571895,0.024129989,-0.332731996,-0.178628709,0.3335503547,0.2272393842,-0.257626846,-0.002615834,-0.193367522,0.0757534834,0.0046973442,-0.002507207,0.0072045517,-0.162950872,-0.017342008,-0.145608864,0.0059333329,0.0698201504,-0.000369916,-0.083263362,0.2471318687,0.3333529056,0.3246363962,0.8337894137,0.6425372217,0.6678613254,-0.281767258,-0.23751534,-0.044251919,-0.046063332,-0.272741495,0.0237568185,0.1406643837,0.2650440572,0.5565237304,0.7494585889,2.7024492186,0.062633787,0.3148101392,-0.055322795,0.0371747212,0.0,-0.12614558,0.0343439857,-0.068849857,-0.22470026,0.089064168,0.2299768327,0.0656867031,0.0443819344,0.0110965056,0.1225449037,0.1986828979,0.1604478927,-0.003951906,-0.118190817,0.6229190824,0.643141798,-0.352261179,0.2538993201,0.3038272071,0.6332066637,0.2958827354,1.1776904758,0.2149534082,0.2785730643,0.0120442706,3.8044699601,0.0537174834,0.5705578361,0.5905522244,0.6366394269,6.0,-5.106573176,5.0138823059,535121.66369,-16.27309841,0.1704095262,0.0235811345,0.2471723841,0.0649689409,0.0847213683,0.0069089956,0.1942464734,0.0417449628,0.0531305464,0.0464203812,0.0694999533,0.0689317626,0.0121663922,0.0713847397,0.0563001984,0.2241740348,18.481200493,1.1092826806,0.6436964037,0.305800867,0.7639575775,0.905919898,0.00769355,-0.26733833,-0.00517015,0.32284741,0.0069329,-0.88735447,0.0057928,-0.13495256,0.01949819,0.02373746,0.01223037,0.04008266,0.00510387,11858820747.4689,0.41081825,0.00954688,0.46555614,0.0043351,0.0050194,1.66e-06,0.01130621,0.97169924,1.05158857,0.00505733,0.67734531,0.8275423498,0.7724433346,485,1.2527693754,1.5449942441,0.2756690621,0.5230124001,2020-06,,0.0
MSFT,2020-06-30,20200630,10107,11,3,0.00689004,2020,6,B,0.0001,0.1104593145,59491810,MICROSOFT,1.38,1.39,0.04,1.46,183.25,1389665.38,0.0109016306,-0.010358852,0.0230296131,0.0253891703,0.1061663659,0.1875686717,0.3084274672,0.463306014,0.1630690512,1.8776286197,0.0831177756,0.0311366744,-0.026929208,0.0284130567,0.0924634647,0.1332950641,-0.047598959,-0.070372259,0.0071770335,0.5101294728,0.4862848365,-0.000487988,0.0041422968,0.0154352638,0.0127619398,0.0218427548,-0.009080815,0.048568923,-0.006672702,0.0552416246,0.0058841418,0.009551122,-0.003026938,0.0570768828,0.3673993847,0.363964582,0.3152365326,0.5321804389,0.401727529,0.7828674825,-0.065892487,-0.064573506,-0.001318981,-0.034664809,-0.221171852,-0.025113687,-0.160232836,0.2433873267,0.2577918909,0.4957011223,2.1308350396,0.1340568645,0.474737795,0.0373520624,0.0945454545,5.0,0.050428998,0.0610950363,0.0259631166,0.5577276909,0.1365834129,0.1095912319,0.0417594236,0.0138484866,0.0090754989,0.1634645714,0.2966201641,-0.018250727,0.0355723492,0.0857848668,1.2399070854,0.188644708,-0.015957804,0.3065143572,0.3976180083,0.6233782779,0.3443843946,1.1247659229,0.1913972715,0.2805717236,0.0132076007,2.5631418187,0.0929211651,0.7052804727,3.0083201971,0.7418778177,7.0,-5.099429642,5.9677212753,473690.59608,-17.52120316,0.2053327118,0.0432692712,0.2034979097,0.0793939329,0.0627107801,-0.033897369,0.0966052705,0.0318947285,0.0389489447,0.0292012743,0.0244281828,0.0235337229,0.0129505997,0.0469275333,0.0456940683,0.1726363329,18.341532559,0.860414162,0.2153524265,2.8883923527,0.5930813457,0.898491162,0.00949659,0.47714955,-0.66626615,0.65962235,0.00511548,2.17346998,0.00625677,0.19248637,0.01495016,0.02446004,0.01319571,-0.57595081,0.00754632,6873441129.84087,0.46372907,0.00549559,0.50437272,0.0070421,0.00745288,2.71e-06,0.01050278,0.97111819,1.04422327,0.00643968,0.76962904,0.9373897745,0.5940997012,425,1.5075091148,1.6410967105,1.0374963618,0.4594688375,2020-06,,0.0
AAPL,2020-07-31,20200731,14593,11,3,0.00483781,2020,7,B,0.0001,0.1650316434,3783310,APPLE,0.5,0.5,0.05,0.645,364.79998779,1562780.8949,0.0088460034,-0.054609232,0.0681046138,0.1473862529,0.2535294744,0.0885676525,0.431347422,0.6257146139,0.3591788328,0.6917561771,0.076394476,0.0546308029,0.0294654104,0.0127624961,-0.088571895,0.024129989,-0.332731996,-0.178628709,0.3335503547,0.2272393842,-0.257626846,-0.002615834,-0.193367522,0.0757534834,0.0046973442,-0.002507207,0.0072045517,-0.162950872,-0.017342008,-0.145608864,0.0059333329,0.0698201504,-0.000369916,-0.083263362,0.2471318687,0.3333529056,0.3246363962,0.8337894137,0.6425372217,0.6678613254,-0.281767258,-0.23751534,-0.044251919,-0.046063332,-0.272741495,0.0237568185,0.1406643837,0.2650440572,0.5565237304,0.7494585889,2.7024492186,0.062633787,0.3148101392,-0.055322795,0.0371747212,0.0,-0.12614558,0.0343439857,-0.068849857,-0.22470026,0.089064168,0.2299768327,0.0656867031,0.0443819344,0.0110965056,0.1225449037,0.1986828979,0.1604478927,-0.003951906,-0.118190817,0.6229190824,0.643141798,-0.352261179,0.2538993201,0.3038272071,0.6332066637,0.2958827354,1.1776904758,0.2149534082,0.2785730643,0.0120442706,3.8044699601,0.0537174834,0.5705578361,0.5905522244,0.6366394269,6.0,-5.106573176,5.0138823059,535121.66369,-16.27309841,0.1704095262,0.0235811345,0.2179563374,0.0572895409,0.0747072097,0.0060923448,0.1712863274,0.0368106624,0.0468504576,0.0409334413,0.0612849826,0.0607839527,0.0107283113,0.0629980796,0.0496857507,0.2064095044,18.581923528,1.1181635341,0.3489326807,-0.486560479,0.7633495971,0.9027468448,0.01227583,1.34424069,-0.27825867,0.4875918,0.01007798,0.75468254,0.0102119,0.1622673,0.0276905,0.031578,0.01988891,-1.16513613,0.00549256,12690174382.5737,0.37010895,0.00988731,0.43297727,0.00451352,0.0050653,1.65e-06,0.01161667,0.99528003,1.03980282,0.00601212,0.67148999,0.8093502955,1.0854173032,486,1.2691881435,1.544249952,0.2651742481,0.5777590278,2020-07,,0.0
MSFT,2020-07-31,20200731,10107,11,3,0.00507998,2020,7,B,0.0001,0.0072706452,59491810,MICROSOFT,1.38,1.38,0.05,1.46,203.50999451,1540774.1684,0.0098324718,-0.009420385,0.0220817701,0.1105593145,0.1651765425,0.1689186518,0.3303568061,0.3853139274,0.1376292291,2.3081256362,0.0172439348,0.0396198907,0.0739710126,0.0224437093,0.0924634647,0.1332950641,-0.047598959,-0.070372259,0.0071770335,0.5101294728,0.4862848365,-0.000487988,0.0041422968,0.0154352638,0.0127619398,0.0218427548,-0.009080815,0.048568923,-0.006672702,0.0552416246,0.0058841418,0.009551122,-0.003026938,0.0570768828,0.3673993847,0.363964582,0.3152365326,0.5321804389,0.401727529,0.7828674825,-0.065892487,-0.064573506,-0.001318981,-0.034664809,-0.221171852,-0.025113687,-0.160232836,0.2433873267,0.2577918909,0.4957011223,2.1308350396,0.1340568645,0.474737795,0.0373520624,0.0945454545,5.0,0.050428998,0.0610950363,0.0259631166,0.5577276909,0.1365834129,0.1095912319,0.0417594236,0.0138484866,0.0090754989,0.1634645714,0.2966201641,-0.018250727,0.0355723492,0.0857848668,1.2399070854,0.188644708,-0.015957804,0.3065143572,0.3976180083,0.6233782779,0.3443843946,1.1247659229,0.1913972715,0.2805717236,0.0132076007,2.5631418187,0.0929211651,0.7052804727,3.0083201971,0.7418778177,7.0,-5.099429642,5.9677212753,473690.59608,-17.52120316,0.2053327118,0.0432692712,0.1835402006,0.0716075089,0.0565605277,-0.030572942,0.087130874,0.0287667076,0.0351290936,0.0263374094,0.0220324306,0.0212256933,0.0116804918,0.0421800513,0.0410713713,0.1615798544,18.438801722,0.8572957212,-0.145491935,-0.001252008,0.5932568364,0.8907113037,0.01162,1.80553918,-0.38577861,0.33714097,0.00652364,-0.03822796,0.00629767,-0.02979258,0.02766356,0.03709164,0.01963015,-1.19339109,0.00805782,7438560435.33252,0.37635973,0.00578355,0.44093181,0.00712016,0.00756321,2.81e-06,0.01071526,1.0,1.04678232,0.00689004,0.76311149,0.9141227853,1.0910748811,426,1.5230257721,1.6407348072,1.0432592302,0.5306751003,2020-07,,0.0
AAPL,2020-08-31,20200831,14593,11,3,0.00774858,2020,8,B,0.0001,0.2162089663,3783310,APPLE,0.71,0.71,0.07,0.73,425.04000854,1817315.5119,0.0076070253,-0.053891635,0.0673458586,0.1651316434,0.2448633745,0.1850054967,0.4786453259,0.7329358713,0.3874502662,0.8829229071,-0.016569601,0.0711490979,0.0661143474,0.0119144712,-0.063152416,0.0376644699,-0.27349077,-0.317362817,0.2054261992,0.2155703833,-0.332798778,-0.004837703,-0.193367522,0.0401061174,0.0167634207,0.0097565543,0.0070068664,-0.131101748,-0.010674157,-0.120427591,0.0191354557,0.0209706617,-0.001117353,-0.085627341,0.2447598897,0.3553089888,0.3522034956,0.9446860057,0.729550526,0.6426835721,-0.275196629,-0.236622971,-0.038573658,-0.056672909,-0.317364328,-0.035702247,-0.199930088,0.2984169498,0.5951186017,0.8091238198,2.6257716201,0.064866539,0.2969038702,-0.055322795,0.0371747212,1.0,-0.106257931,0.0358306189,-0.058461831,-0.335437742,0.0051366026,0.1256436318,0.0330252658,0.0275793017,0.0020902585,0.1354550562,0.5284184465,-0.200295419,-0.001162757,-0.12704412,-0.589419673,-0.540246366,-0.385245852,0.2768671162,0.3328703677,0.6998583034,0.3299609939,1.1726120773,0.2352465668,0.2955305868,0.0251400749,4.0854319413,0.0537866336,0.5494542853,0.7038163393,0.6430454272,6.0,-5.000456898,4.6703394896,542833.80169,-16.18272045,0.2672899287,0.0165130424,0.1763040033,0.0431543117,0.0653496871,0.0130043462,0.1474598099,0.0314832508,0.0414749115,0.0366672708,0.0498851187,0.0494333534,0.0095652075,0.0554377264,0.0419919403,0.1834344,18.72605276,1.1569801906,0.3515969639,0.0635224637,0.7376365268,0.8967091453,0.02338667,2.99312807,-0.12889673,1.67774228,0.02077773,2.22692078,0.01736026,1.46171944,0.03990063,0.10468863,0.02728748,1.96053456,0.00436099,13077322464.5796,0.40453978,0.00987645,0.45290575,0.00460593,0.00499027,1.64e-06,0.0131782,1.0,1.04118551,0.00483781,0.66837715,0.8339439433,1.5032230497,487,1.2725023162,1.5877338903,0.2827465833,0.5725384028,2020-08,,0.0
MSFT,2020-08-31,20200831,10107,11,3,0.00580456,2020,8,B,0.0001,0.1024803834,59491810,MICROSOFT,1.54,1.54,0.02,1.82,205.00999451,1551444.5,0.0097648473,-0.008873919,0.0215302589,0.0073706452,0.138755494,0.202601233,0.4327161067,0.5123936678,0.1650345446,2.1814195088,0.0150436359,0.0389223461,0.0138428868,0.0269891369,0.0841990117,0.1349142058,0.0645300996,-0.157355202,-0.020619158,0.5145119022,0.734854723,-0.001075499,0.0041422968,0.0193029228,0.0161499953,0.0256753396,-0.009525344,0.0404625695,-0.008688067,0.0491506364,-0.00812054,0.0274234627,-0.003159934,0.0630024978,0.3746025566,0.3740212788,0.3313551633,0.5371100221,0.4034145406,0.8531527094,-0.103345957,-0.071813179,-0.031532778,-0.041492526,-0.255997925,-0.014069063,-0.086802403,0.2313117923,0.261083416,0.5055273085,2.2774876847,0.1338726307,0.4821386658,0.0373520624,0.0945454545,6.0,0.0429617025,0.0557351271,0.0223680134,0.484448918,0.1455627883,0.097452212,0.0380206086,0.0039284833,0.0039904996,0.1669082743,0.4013026041,-0.028392576,0.0387967691,0.0831920712,1.0636465758,-0.411520665,0.0632392184,0.3142687851,0.4055135008,0.6369982007,0.3592549405,1.1284744737,0.2035740185,0.2898626375,0.023177408,2.4889611635,0.091493016,0.7130411667,3.1852748324,0.7417844432,7.0,-5.217869661,6.0692458931,499086.45764,-17.47649126,0.2577153757,0.0441298607,0.1839891791,0.0739220771,0.0541592045,-0.034549093,0.0893999109,0.0298212408,0.0374554165,0.0279494368,0.0235928517,0.0227478327,0.0119682012,0.0406584533,0.0428435948,0.161796731,18.399084019,0.8306221918,0.2260028012,0.2391971623,0.5803226855,0.8985888963,0.01261783,0.42684908,-0.23884947,1.96950086,0.00849926,0.22839991,0.00785851,-0.85175732,0.02270781,0.04298108,0.01848798,-0.23159364,0.00698711,7912528394.99706,0.32075861,0.00596108,0.40858426,0.0071213,0.00756464,2.66e-06,0.01128288,0.95656023,1.04689873,0.00507998,0.75889445,0.919194196,0.8812686483,427,1.5754211276,1.6629866347,1.2422607949,0.6332176865,2020-08,,0.0
AAPL,2020-09-30,20200930,14593,11,3,0.00754977,2020,9,B,0.0001,-0.102626322,3783310,APPLE,0.71,0.7,0.07,0.73,129.03999329,2206911.1306,0.0062760133,-0.053891635,0.0652512407,0.2163089663,0.3368560304,0.5588829849,0.5990142967,1.0531177626,0.4870257814,0.9828220078,0.0729615539,0.0841806809,-0.006214708,0.0196159187,-0.063152416,0.0376644699,-0.27349077,-0.317362817,0.2054261992,0.2155703833,-0.332798778,-0.004837703,-0.193367522,0.0401061174,0.0167634207,0.0097565543,0.0070068664,-0.131101748,-0.010674157,-0.120427591,0.0191354557,0.0209706617,-0.001117353,-0.085627341,0.2447598897,0.3553089888,0.3522034956,0.9446860057,0.729550526,0.6426835721,-0.275196629,-0.236622971,-0.038573658,-0.056672909,-0.317364328,-0.035702247,-0.199930088,0.2984169498,0.5951186017,0.8091238198,2.6257716201,0.064866539,0.2969038702,-0.055322795,0.0371747212,1.0,-0.106257931,0.0358306189,-0.058461831,-0.335437742,0.0051366026,0.1256436318,0.0330252658,0.0275793017,0.0020902585,0.1354550562,0.5284184465,-0.200295419,-0.001162757,-0.12704412,-0.589419673,-0.540246366,-0.385245852,0.2768671162,0.3328703677,0.6998583034,0.3299609939,1.1726120773,0.2352465668,0.2955305868,0.0251400749,4.0854319413,0.0537866336,0.5494542853,0.7038163393,0.6430454272,6.0,-5.000456898,4.6703394896,542833.80169,-16.18272045,0.2672899287,0.0165130424,0.1451802909,0.0355360934,0.0538132226,0.0107086324,0.1214280885,0.0259253756,0.034153165,0.030194238,0.0410786818,0.0407066686,0.0078766198,0.0457547549,0.0346574627,0.1864565787,18.83325864,1.211950588,0.5018524137,0.4282767715,0.7342488078,0.9004156753,0.01787736,0.79867681,-0.2488082,1.09478099,0.01584807,0.40043559,0.01269507,0.10144199,0.03575315,0.05153245,0.01991667,0.06526927,0.00296617,14830951603.8734,0.45903243,0.01023124,0.42075414,0.0044255,0.00480212,1.52e-06,0.01387364,1.0,1.0431841,0.00774858,0.64788537,0.815792855,1.3559100227,488,1.2773074299,1.5862121016,0.3018360035,0.611599251,2020-09,,0.0
MSFT,2020-09-30,20200930,10107,11,3,0.00999489,2020,9,B,0.0001,-0.067496782,59491810,MICROSOFT,1.54,1.54,0.02,1.82,225.52999878,1706732.7719,0.0090798225,-0.008873919,0.0204578802,0.1025803834,0.1187448531,0.268937482,0.3623180441,0.5009610731,0.2389634451,2.440733724,0.0084868576,0.047476303,0.0084640195,0.0292167553,0.0841990117,0.1349142058,0.0645300996,-0.157355202,-0.020619158,0.5145119022,0.734854723,-0.001075499,0.0041422968,0.0193029228,0.0161499953,0.0256753396,-0.009525344,0.0404625695,-0.008688067,0.0491506364,-0.00812054,0.0274234627,-0.003159934,0.0630024978,0.3746025566,0.3740212788,0.3313551633,0.5371100221,0.4034145406,0.8531527094,-0.103345957,-0.071813179,-0.031532778,-0.041492526,-0.255997925,-0.014069063,-0.086802403,0.2313117923,0.261083416,0.5055273085,2.2774876847,0.1338726307,0.4821386658,0.0373520624,0.0945454545,6.0,0.0429617025,0.0557351271,0.0223680134,0.484448918,0.1455627883,0.097452212,0.0380206086,0.0039284833,0.0039904996,0.1669082743,0.4013026041,-0.028392576,0.0387967691,0.0831920712,1.0636465758,-0.411520665,0.0632392184,0.3142687851,0.4055135008,0.6369982007,0.3592549405,1.1284744737,0.2035740185,0.2898626375,0.023177408,2.4889611635,0.091493016,0.7130411667,3.1852748324,0.7417844432,7.0,-5.217869661,6.0692458931,499086.45764,-17.47649126,0.2577153757,0.0441298607,0.1672487953,0.0671962254,0.0492314915,-0.031405619,0.0812657976,0.0271079344,0.0340475093,0.0254064378,0.0214462396,0.0206781053,0.0108792661,0.0368391686,0.038819047,0.1601856236,18.484087345,0.8226161983,-0.002259868,-0.084986125,0.5774870413,0.8898046406,0.01467858,0.62068259,0.10177606,3.25479591,0.014274,0.87850114,0.01461006,0.80939694,0.03085056,0.05624115,0.01939198,0.7674772,0.00693598,7735883874.88319,0.3287657,0.00567079,0.417821,0.00734135,0.00761427,2.6e-06,0.01206641,0.98523435,1.03469145,0.00580456,0.74156122,0.9171810474,1.1911139846,428,1.5798597151,1.6651772342,1.2494181235,0.6496716704,2020-09,,0.0
AAPL,2020-11-30,20201130,14593,11,3,0.00368083,2020,11,B,0.0001,0.0953896435,3783310,APPLE,1.38,1.39,0.07,1.68,108.86000061,1850816.1761,0.0074835112,-0.043394778,0.0542175606,-0.060012065,0.0916052815,0.5832967313,0.50716566,0.8806355453,0.0280632211,1.2296964847,0.0774240494,0.0523036922,-0.04690688,0.0260891475,-0.015190588,0.0572241482,-0.228366949,0.1856929955,0.127811776,0.2252725865,-0.33917058,0.0019631693,-0.193367522,0.0482788394,0.0217996874,0.0285116467,-0.006711959,-0.031470581,-0.011145634,-0.020324947,0.0433850963,0.0048937431,-0.001395961,-0.076176011,0.2451571441,0.3658900121,0.3722742513,1.0462079079,0.8082786863,0.6620190506,-0.283317157,-0.237029848,-0.04628731,-0.068014521,-0.369437218,-0.063120777,-0.342855676,0.3147167165,0.6150612584,0.8563610978,2.7003865344,0.0653041551,0.2932275386,-0.055322795,0.0371747212,2.0,-0.0266262,0.0487836668,-0.011005608,-0.412746693,0.109201063,0.1434874084,0.0351217228,0.0486073781,0.00575313,0.1419910255,0.2091296343,-0.148577222,-0.001980516,-0.11335074,0.6251019468,0.3467791477,-0.406263898,0.2996378464,0.3603319275,0.7840051422,0.3666191864,1.1693310968,0.2521175759,0.3042597308,0.0379783811,4.390359979,0.0534030138,0.5562478761,0.5877599277,0.6732634783,5.0,-4.945740457,5.7805588162,579054.17154,-16.22487603,0.1934897464,0.0180687857,0.1714616525,0.0390541216,0.0660173612,0.0157400829,0.1479655319,0.0315666141,0.0432284962,0.0387429075,0.0486752824,0.0482322346,0.009662764,0.0539451041,0.0418474302,0.1629880917,18.737428513,1.2697518425,0.2290028962,0.2544072753,0.6950314158,0.9045098668,0.01720379,0.55208924,0.34370816,0.81732765,0.0161199,-0.26244857,0.01196062,-0.61207366,0.03314499,0.06352057,0.02770352,0.24282695,0.0039978,16038425975.4209,0.46172773,0.00906337,0.37359231,0.00448372,0.00455891,1.13e-06,0.01571219,0.8112983,1.07307707,0.01024621,0.66317016,0.8870628008,1.1491263669,490,1.2756341076,1.5891229276,0.4960117252,0.4684758178,2020-11,,0.0
MSFT,2020-11-30,20201130,10107,11,3,0.00623733,2020,11,B,0.0001,0.0599583106,59491810,MICROSOFT,1.63,1.65,0.06,2.03,202.47000122,1530773.6343,0.0101235286,-0.008954219,0.0205389047,-0.037369851,0.0282700133,0.1795787702,0.2457133168,0.4840775847,0.1072014645,1.9583126652,0.0594267286,0.0297117921,0.0277407926,0.023677133,0.0514908081,0.1364557425,0.1088689408,-0.081434804,-0.074368426,0.5899388549,0.8994956329,-0.000557563,0.0027081653,0.0016195891,0.0121303238,0.0143804906,-0.002250167,0.0251434564,-0.004005828,0.0291492843,-0.014420317,0.0187480709,0.014294201,0.0529187451,0.3703038143,0.3625390377,0.3349429659,0.5288081817,0.3736540993,0.8289479863,-0.094872076,-0.0717697,-0.023102376,-0.0544089,-0.370226508,-0.035660829,-0.242654863,0.2031784363,0.2580589491,0.4865556325,2.2385618357,0.1347341188,0.4531099097,0.0039854412,0.1237785016,7.0,0.0282841748,0.0584423289,0.0160818689,0.3274587345,0.1280066435,0.0976753919,0.0392434375,-0.038692005,-0.010843732,0.1633455134,0.4088335011,0.06780197,0.0272840573,0.0675207598,0.5088011839,-1.276732731,0.0570328895,0.2949789919,0.3812064658,0.6110195685,0.3521894499,1.1977145954,0.201370013,0.2805340661,0.0192590121,2.5425372127,0.0937333562,0.703145471,3.0907518,0.7156419688,7.0,-5.294071686,6.8528153864,460085.41543,-16.38008827,0.4990915343,0.0326209219,0.1968357654,0.0774170637,0.0536395442,-0.035548692,0.0934266157,0.0289272032,0.0396368206,0.0295497642,0.0251186715,0.0242413373,0.0125877527,0.0432734195,0.0442027343,0.1604961275,18.424421985,0.8028453147,-0.018687513,-0.371295742,0.6053110586,0.8891497661,0.00798311,0.59334014,-0.28919562,1.15441592,0.00422531,0.16892043,0.00398831,-0.22981511,0.02103731,0.0259024,0.01948654,-0.75272845,0.0072522,6832783101.43129,0.31340165,0.00444709,0.30458645,0.00780963,0.00768007,2.11e-06,0.01238935,0.87403413,1.07573409,0.0053452,0.76082958,0.9573850601,0.7753007199,430,1.5936218207,1.6616900962,1.3210609315,0.6828301775,2020-11,,0.0
